case,step,bank,stage,rms,sample_diversity_rms,batch_mean_rms,diversity_to_rms
cifar_replicated,128,fixed_latent,stage8_block0_ffn,0.4674065411090851,0.36238887906074524,0.29520022866633316,0.7753183731679304
cifar_replicated,128,fixed_latent,stage8_block0,0.7551226019859314,0.6835370063781738,0.3209163519385818,0.9052000358359141
cifar_replicated,128,fixed_latent,stage8_block1_attention,0.23947283625602722,0.14473876357078552,0.19078241434814236,0.6044057682435481
cifar_replicated,128,fixed_latent,stage8_block1_attention_residual,0.8275192379951477,0.6988844871520996,0.4431123591937113,0.844553763904396
cifar_replicated,128,fixed_latent,stage8_block1_ffn,0.4552088677883148,0.34577080607414246,0.2960703682909812,0.7595871489808845
cifar_replicated,128,fixed_latent,stage8_block1,1.003664493560791,0.8364271521568298,0.554736004572855,0.8333732612074
cifar_replicated,128,fixed_latent,stage16_upsample,1.003664493560791,0.8364271521568298,0.554736004572855,0.8333732612074
cifar_replicated,128,fixed_latent,stage16_position,1.0048208236694336,0.8364271521568298,0.5568253826959888,0.8324142299343888
cifar_replicated,128,fixed_latent,stage16_block0_attention,0.2179003357887268,0.0812418982386589,0.20218879866950912,0.3728397110752043
cifar_replicated,128,fixed_latent,stage16_block0_attention_residual,1.0527374744415283,0.8365811705589294,0.6390525292648319,0.7946721674392102
cifar_replicated,128,fixed_latent,stage16_block0_ffn,0.5232942700386047,0.34521597623825073,0.3932719451030135,0.6596976042041952
cifar_replicated,128,fixed_latent,stage16_block0,0.9789556264877319,0.7757328748703003,0.5971537703786578,0.7924086177975724
cifar_replicated,128,fixed_latent,stage16_block1_attention,0.2300834357738495,0.09216056019067764,0.21081939797570717,0.4005527815625235
cifar_replicated,128,fixed_latent,stage16_block1_attention_residual,1.0067088603973389,0.7801609635353088,0.6362480652844197,0.7749618526525994
cifar_replicated,128,fixed_latent,stage16_block1_ffn,0.41064438223838806,0.2919345200061798,0.2887958529700674,0.7109180902825682
cifar_replicated,128,fixed_latent,stage16_block1,0.8670001029968262,0.6754271388053894,0.5435874895190952,0.7790392832373885
cifar_replicated,128,fixed_latent,stage32_upsample,0.8670001029968262,0.6754271388053894,0.5435874895190952,0.7790392832373885
cifar_replicated,128,fixed_latent,stage32_position,0.8679360151290894,0.6754271388053894,0.5450789910859967,0.7781992301643712
cifar_replicated,128,fixed_latent,stage32_block0_attention,0.2651212811470032,0.08187523484230042,0.25216212966372736,0.30882181350392096
cifar_replicated,128,fixed_latent,stage32_block0_attention_residual,0.862798273563385,0.6631109118461609,0.5520007060271851,0.7685584593342905
cifar_replicated,128,fixed_latent,stage32_block0_ffn,0.2697376310825348,0.2106495052576065,0.1684790062789523,0.7809422230491511
cifar_replicated,128,fixed_latent,stage32_block0,0.8178550004959106,0.6160648465156555,0.5379134751275597,0.75326903441576
cifar_replicated,128,fixed_latent,stage32_block1_attention,0.2010010927915573,0.05950507894158363,0.1919911062616082,0.29604355934169846
cifar_replicated,128,fixed_latent,stage32_block1_attention_residual,0.8154616951942444,0.6202202439308167,0.5294380278630059,0.7605755703621114
cifar_replicated,128,fixed_latent,stage32_block1_ffn,0.2309889942407608,0.16040360927581787,0.16621250732616058,0.6944210039229337
cifar_replicated,128,fixed_latent,stage32_block1,0.8170695304870605,0.6112930774688721,0.5421470198101075,0.7481530697937986
cifar_replicated,128,fixed_latent,output_projection,0.623440146446228,0.540601372718811,0.3105282145239485,0.8671263405162153
cifar_replicated,128,evolving_prior,input_projection,0.5812075138092041,0.5721113085746765,0.10242472704014129,0.9843494706823187
cifar_replicated,128,evolving_prior,stage8_position,0.581723690032959,0.5721113085746765,0.1053143017188711,0.9834760357486252
cifar_replicated,128,evolving_prior,stage8_block0_attention,0.07915700227022171,0.06393550336360931,0.046669930555442087,0.8077049601417433
cifar_replicated,128,evolving_prior,stage8_block0_attention_residual,0.587607204914093,0.5760491490364075,0.11597243276478991,0.9803303026562186
cifar_replicated,128,evolving_prior,stage8_block0_ffn,0.46827661991119385,0.36318108439445496,0.2956052988251741,0.7755695436243012
cifar_replicated,128,evolving_prior,stage8_block0,0.7554927468299866,0.683682918548584,0.32147621591279263,0.9049496787590439
cifar_replicated,128,evolving_prior,stage8_block1_attention,0.24032309651374817,0.14590859413146973,0.19096039609441104,0.6071351287000529
cifar_replicated,128,evolving_prior,stage8_block1_attention_residual,0.8280419111251831,0.699276864528656,0.44346958555781174,0.8444945299670219
cifar_replicated,128,evolving_prior,stage8_block1_ffn,0.4560352861881256,0.34636953473091125,0.2966417496897186,0.7595235395622992
cifar_replicated,128,evolving_prior,stage8_block1,1.0052984952926636,0.8375148177146912,0.5560521511027731,0.833100637906429
cifar_replicated,128,evolving_prior,stage16_upsample,1.0052984952926636,0.8375148177146912,0.5560521511027731,0.833100637906429
cifar_replicated,128,evolving_prior,stage16_position,1.006463885307312,0.8375148177146912,0.5581563244613624,0.832135986140194
cifar_replicated,128,evolving_prior,stage16_block0_attention,0.2177353799343109,0.08151929080486298,0.2018992345250742,0.37439616303724604
cifar_replicated,128,evolving_prior,stage16_block0_attention_residual,1.0541037321090698,0.8376756906509399,0.6398703894842614,0.7946805092653484
cifar_replicated,128,evolving_prior,stage16_block0_ffn,0.5232394933700562,0.3453037440776825,0.3931219807490894,0.6599344056651123
cifar_replicated,128,evolving_prior,stage16_block0,0.9804623126983643,0.7769518494606018,0.5980402747654838,0.792434180690052
cifar_replicated,128,evolving_prior,stage16_block1_attention,0.2297971397638321,0.09235773980617523,0.21042046797194663,0.40190987538440837
cifar_replicated,128,evolving_prior,stage16_block1_attention_residual,1.0080177783966064,0.7813733816146851,0.6368323798831697,0.7751583338714213
cifar_replicated,128,evolving_prior,stage16_block1_ffn,0.4107012450695038,0.2921910583972931,0.28861721725203826,0.7114442965660964
cifar_replicated,128,evolving_prior,stage16_block1,0.8681836128234863,0.6764529347419739,0.5442005261429026,0.779158837773993
cifar_replicated,128,evolving_prior,stage32_upsample,0.8681836128234863,0.6764529347419739,0.5442005261429026,0.779158837773993
cifar_replicated,128,evolving_prior,stage32_position,0.8691256046295166,0.6764529347419739,0.5457020649599867,0.7783143554150915
cifar_replicated,128,evolving_prior,stage32_block0_attention,0.2649439871311188,0.08197981864213943,0.2519417108228337,0.3094232087689095
cifar_replicated,128,evolving_prior,stage32_block0_attention_residual,0.8638666272163391,0.6641000509262085,0.5524822820488823,0.7687529880233435
cifar_replicated,128,evolving_prior,stage32_block0_ffn,0.2698853313922882,0.21074578166007996,0.16859509961207986,0.7808715670943718
cifar_replicated,128,evolving_prior,stage32_block0,0.8187299966812134,0.6169322729110718,0.5382502931781816,0.7535234758856466
cifar_replicated,128,evolving_prior,stage32_block1_attention,0.20083877444267273,0.059712596237659454,0.19175666655997395,0.2973160755604181
cifar_replicated,128,evolving_prior,stage32_block1_attention_residual,0.8163225650787354,0.6211200952529907,0.5297096917459996,0.7608758128511159
cifar_replicated,128,evolving_prior,stage32_block1_ffn,0.2310287058353424,0.16056115925312042,0.1661155533333567,0.6949835894746117
cifar_replicated,128,evolving_prior,stage32_block1,0.817685604095459,0.6119992136955261,0.5422791804790347,0.7484529636210637
cifar_replicated,128,evolving_prior,output_projection,0.6260177493095398,0.5427708625793457,0.31192629447588227,0.8670215232363452
cifar_replicated,256,fixed_latent,input_projection,0.5810149908065796,0.5719687938690186,0.10212795103197718,0.9844303553596735
cifar_replicated,256,fixed_latent,stage8_position,0.5815349221229553,0.5719687938690186,0.1050455353100353,0.9835502084397364
cifar_replicated,256,fixed_latent,stage8_block0_attention,0.08282291889190674,0.06335069984197617,0.053350958035514255,0.7648933494442037
cifar_replicated,256,fixed_latent,stage8_block0_attention_residual,0.5879430174827576,0.5757384300231934,0.11917320169047509,0.9792418872294506
cifar_replicated,256,fixed_latent,stage8_block0_ffn,0.4570676386356354,0.40369027853012085,0.21434781386389087,0.8832178093709543
cifar_replicated,256,fixed_latent,stage8_block0,0.7222301363945007,0.680889904499054,0.24084291118421633,0.9427603061514098
cifar_replicated,256,fixed_latent,stage8_block1_attention,0.1771085411310196,0.14287440478801727,0.10466298198516917,0.8067053337779067
cifar_replicated,256,fixed_latent,stage8_block1_attention_residual,0.7450987696647644,0.6903957724571228,0.28022464903944183,0.9265828915108079
cifar_replicated,256,fixed_latent,stage8_block1_ffn,0.6704245209693909,0.6224945783615112,0.2489368157335543,0.9285080704706683
cifar_replicated,256,fixed_latent,stage8_block1,1.0956780910491943,1.0103788375854492,0.4238455895307665,0.9221493482797811
cifar_replicated,256,fixed_latent,stage16_upsample,1.0956782102584839,1.0103788375854492,0.42384589769715936,0.9221492479503526
cifar_replicated,256,fixed_latent,stage16_position,1.0966651439666748,1.0103788375854492,0.42639071583575083,0.9213193682174259
cifar_replicated,256,fixed_latent,stage16_block0_attention,0.16147026419639587,0.09749170392751694,0.12871679721374077,0.6037749700399203
cifar_replicated,256,fixed_latent,stage16_block0_attention_residual,1.1083617210388184,1.0104440450668335,0.4554871419185248,0.9116554874520468
cifar_replicated,256,fixed_latent,stage16_block0_ffn,0.5078038573265076,0.4049606919288635,0.3063847181374687,0.7974746274297835
cifar_replicated,256,fixed_latent,stage16_block0,1.0888302326202393,0.9551364779472351,0.5227481075646235,0.8772134069502516
cifar_replicated,256,fixed_latent,stage16_block1_attention,0.21657124161720276,0.10084496438503265,0.19165958325582969,0.4656433773569976
cifar_replicated,256,fixed_latent,stage16_block1_attention_residual,1.1267558336257935,0.959688663482666,0.5904035719680318,0.8517272640998705
cifar_replicated,256,fixed_latent,stage16_block1_ffn,0.38581588864326477,0.2769729495048523,0.26858869144506925,0.7178889145256238
cifar_replicated,256,fixed_latent,stage16_block1,1.0656111240386963,0.8810810446739197,0.599352367469528,0.8268316882190546
cifar_replicated,256,fixed_latent,stage32_upsample,1.0656111240386963,0.8810810446739197,0.599352367469528,0.8268316882190546
cifar_replicated,256,fixed_latent,stage32_position,1.0665119886398315,0.8810810446739197,0.6009525893353007,0.8261332775054878
cifar_replicated,256,fixed_latent,stage32_block0_attention,0.2673933804035187,0.11270543932914734,0.2424803163748446,0.42149674445592306
cifar_replicated,256,fixed_latent,stage32_block0_attention_residual,1.0622693300247192,0.8706567287445068,0.6085827718585863,0.8196195674069273
cifar_replicated,256,fixed_latent,stage32_block0_ffn,0.2847219407558441,0.24241489171981812,0.14933721512149362,0.8514092418599194
cifar_replicated,256,fixed_latent,stage32_block0,0.9949739575386047,0.775800347328186,0.6229823410543024,0.7797192493835551
cifar_replicated,256,fixed_latent,stage32_block1_attention,0.3245351016521454,0.07814887911081314,0.3149853725144897,0.24080254712963967
cifar_replicated,256,fixed_latent,stage32_block1_attention_residual,1.1120456457138062,0.7861441969871521,0.7865257908641407,0.7069351874333696
cifar_replicated,256,fixed_latent,stage32_block1_ffn,0.22033469378948212,0.16630083322525024,0.14453861129778559,0.7547646281440439
cifar_replicated,256,fixed_latent,stage32_block1,1.0870767831802368,0.7291418313980103,0.8062804240678594,0.6707362742720988
cifar_replicated,256,fixed_latent,output_projection,1.004342794418335,0.9519246220588684,0.32022486258582483,0.9478084846620276
cifar_replicated,256,evolving_prior,input_projection,0.5798178315162659,0.5707529783248901,0.1021261743016567,0.9843660324007792
cifar_replicated,256,evolving_prior,stage8_position,0.5803383588790894,0.5707529783248901,0.10504117535396394,0.9834831173787768
cifar_replicated,256,evolving_prior,stage8_block0_attention,0.08338558673858643,0.06388956308364868,0.05358432424430484,0.7661943218549541
cifar_replicated,256,evolving_prior,stage8_block0_attention_residual,0.5868552923202515,0.5746070146560669,0.11927243114957589,0.9791289644577311
cifar_replicated,256,evolving_prior,stage8_block0_ffn,0.4584640860557556,0.4057433307170868,0.21345179264073663,0.8850057028627162
cifar_replicated,256,evolving_prior,stage8_block0,0.7225655913352966,0.6815968751907349,0.23984731291376332,0.9433010419595931
cifar_replicated,256,evolving_prior,stage8_block1_attention,0.17763766646385193,0.14435289800167084,0.10352478633275183,0.8126255026607528
cifar_replicated,256,evolving_prior,stage8_block1_attention_residual,0.7453422546386719,0.6912972331047058,0.27864531586164665,0.927489658344721
cifar_replicated,256,evolving_prior,stage8_block1_ffn,0.6735818386077881,0.625450611114502,0.2500480481002488,0.9285443509095086
cifar_replicated,256,evolving_prior,stage8_block1,1.0993120670318604,1.0145012140274048,0.4234079681096983,0.9228509760349992
cifar_replicated,256,evolving_prior,stage16_upsample,1.09931218624115,1.0145012140274048,0.4234082776177368,0.9228508759611433
cifar_replicated,256,evolving_prior,stage16_position,1.1002988815307617,1.0145012140274048,0.42596351420604917,0.9220233075362276
cifar_replicated,256,evolving_prior,stage16_block0_attention,0.16164405643939972,0.09831469506025314,0.12830830728130302,0.6082171978721115
cifar_replicated,256,evolving_prior,stage16_block0_attention_residual,1.1120636463165283,1.0146605968475342,0.4551367120589354,0.9124123427722678
cifar_replicated,256,evolving_prior,stage16_block0_ffn,0.5068802237510681,0.40477943420410156,0.30509206950581375,0.7985701852966572
cifar_replicated,256,evolving_prior,stage16_block0,1.0927224159240723,0.9600381851196289,0.5218897981136921,0.878574623462595
cifar_replicated,256,evolving_prior,stage16_block1_attention,0.21618109941482544,0.10184803605079651,0.1906862483159137,0.4711236843853885
cifar_replicated,256,evolving_prior,stage16_block1_attention_residual,1.1300960779190063,0.9647128582000732,0.5885968455159832,0.8536556112791093
cifar_replicated,256,evolving_prior,stage16_block1_ffn,0.3854161500930786,0.27780428528785706,0.267152368187657,0.7207904630378537
cifar_replicated,256,evolving_prior,stage16_block1,1.068566918373108,0.8859474062919617,0.5974382414324899,0.8290986657539574
cifar_replicated,256,evolving_prior,stage32_upsample,1.068566918373108,0.8859473466873169,0.5974383298208304,0.8290986099739742
cifar_replicated,256,evolving_prior,stage32_position,1.0694682598114014,0.8859474062919617,0.5990488728213859,0.8283999063686067
cifar_replicated,256,evolving_prior,stage32_block0_attention,0.26746681332588196,0.11379896104335785,0.24205018631712413,0.4254694615316818
cifar_replicated,256,evolving_prior,stage32_block0_attention_residual,1.0650653839111328,0.8754867315292358,0.6065371010268246,0.8220028035408246
cifar_replicated,256,evolving_prior,stage32_block0_ffn,0.2854272723197937,0.24337108433246613,0.14912827731438907,0.8526553274131153
cifar_replicated,256,evolving_prior,stage32_block0,0.9971305727958679,0.7802072167396545,0.6209235686874652,0.7824524069621303
